freq,S11,patch_length,substrate_height
1.878000021,-0.284913694,17.78947368,2
1.886999965,-0.292008851,17.78947368,2
1.896000028,-0.299030167,17.78947368,2
1.904999971,-0.305771315,17.78947368,2
1.914000034,-0.312040199,17.78947368,2
1.922999978,-0.317666927,17.78947368,2
1.932000041,-0.32250919,17.78947368,2
1.940999985,-0.326463822,17.78947368,2
1.950000048,-0.329460401,17.78947368,2
1.958999991,-0.331476234,17.78947368,2
1.968000054,-0.332526866,17.78947368,2
1.976999998,-0.332670278,17.78947368,2
1.985999942,-0.332001982,17.78947368,2
1.995000005,-0.330652259,17.78947368,2
2.003999949,-0.328774822,17.78947368,2
2.013000011,-0.326549503,17.78947368,2
2.022000074,-0.324162992,17.78947368,2
2.030999899,-0.32180705,17.78947368,2
2.039999962,-0.319672375,17.78947368,2
2.049000025,-0.317935419,17.78947368,2
2.058000088,-0.316754517,17.78947368,2
2.066999912,-0.316264297,17.78947368,2
2.075999975,-0.316567892,17.78947368,2
2.085000038,-0.317736202,17.78947368,2
2.094000101,-0.319803375,17.78947368,2
2.102999926,-0.322768152,17.78947368,2
2.111999989,-0.326592197,17.78947368,2
2.121000051,-0.331202487,17.78947368,2
2.130000114,-0.33649767,17.78947368,2
2.138999939,-0.342346779,17.78947368,2
2.148000002,-0.348599083,17.78947368,2
2.157000065,-0.355089883,17.78947368,2
2.165999889,-0.361646824,17.78947368,2
2.174999952,-0.368094377,17.78947368,2
2.184000015,-0.374266138,17.78947368,2
2.193000078,-0.380007235,17.78947368,2
2.201999903,-0.385185891,17.78947368,2
2.210999966,-0.389690739,17.78947368,2
2.220000029,-0.39344702,17.78947368,2
2.229000092,-0.396406543,17.78947368,2
2.237999916,-0.398560143,17.78947368,2
2.246999979,-0.399931442,17.78947368,2
2.256000042,-0.400578562,17.78947368,2
2.265000105,-0.400589158,17.78947368,2
2.273999929,-0.400079313,17.78947368,2
2.282999992,-0.399181459,17.78947368,2
2.292000055,-0.398049296,17.78947368,2
2.301000118,-0.396840658,17.78947368,2
2.309999943,-0.395716525,17.78947368,2
2.319000006,-0.394833075,17.78947368,2
2.328000069,-0.394333375,17.78947368,2
2.336999893,-0.394346546,17.78947368,2
2.345999956,-0.394977096,17.78947368,2
2.355000019,-0.396302591,17.78947368,2
2.364000082,-0.398372992,17.78947368,2
2.372999907,-0.401207847,17.78947368,2
2.381999969,-0.404794996,17.78947368,2
2.391000032,-0.409090809,17.78947368,2
2.400000095,-0.414023586,17.78947368,2
2.40899992,-0.419496434,17.78947368,2
2.417999983,-0.425390211,17.78947368,2
2.427000046,-0.431570534,17.78947368,2
2.436000109,-0.437891387,17.78947368,2
2.444999933,-0.444200867,17.78947368,2
2.453999996,-0.450350945,17.78947368,2
2.463000059,-0.45619892,17.78947368,2
2.471999884,-0.461618291,17.78947368,2
2.480999947,-0.466498958,17.78947368,2
2.49000001,-0.470755477,17.78947368,2
2.499000072,-0.474332675,17.78947368,2
2.507999897,-0.477199872,17.78947368,2
2.51699996,-0.479361331,17.78947368,2
2.526000023,-0.48085056,17.78947368,2
2.535000086,-0.481727518,17.78947368,2
2.54399991,-0.482082126,17.78947368,2
2.552999973,-0.482023165,17.78947368,2
2.562000036,-0.481678317,17.78947368,2
2.571000099,-0.481186372,17.78947368,2
2.579999924,-0.480692155,17.78947368,2
2.588999987,-0.48033907,17.78947368,2
2.59800005,-0.480267406,17.78947368,2
2.607000113,-0.480601038,17.78947368,2
2.615999937,-0.481449375,17.78947368,2
2.625,-0.482901868,17.78947368,2
2.634000063,-0.48502022,17.78947368,2
2.642999887,-0.48784184,17.78947368,2
2.65199995,-0.491375636,17.78947368,2
2.661000013,-0.495599553,17.78947368,2
2.670000076,-0.50046562,17.78947368,2
2.678999901,-0.505902079,17.78947368,2
2.687999964,-0.511812052,17.78947368,2
2.697000027,-0.518082684,17.78947368,2
2.70600009,-0.524584769,17.78947368,2
2.714999914,-0.531183715,17.78947368,2
2.723999977,-0.537739589,17.78947368,2
2.73300004,-0.544117133,17.78947368,2
2.742000103,-0.550190219,17.78947368,2
2.750999928,-0.555848285,17.78947368,2
2.75999999,-0.560995886,17.78947368,2
2.769000053,-0.565566312,17.78947368,2
2.778000116,-0.569514836,17.78947368,2
2.786999941,-0.572827751,17.78947368,2
2.796000004,-0.575517912,17.78947368,2
2.805000067,-0.577628766,17.78947368,2
2.813999891,-0.579225683,17.78947368,2
2.822999954,-0.580402783,17.78947368,2
2.832000017,-0.581270298,17.78947368,2
2.84100008,-0.581951825,17.78947368,2
2.849999905,-0.582583725,17.78947368,2
2.858999968,-0.583302263,17.78947368,2
2.868000031,-0.584243249,17.78947368,2
2.877000093,-0.585534061,17.78947368,2
2.885999918,-0.587288884,17.78947368,2
2.894999981,-0.589604531,17.78947368,2
2.904000044,-0.592554879,17.78947368,2
2.913000107,-0.596191122,17.78947368,2
2.921999931,-0.600539568,17.78947368,2
2.930999994,-0.605590978,17.78947368,2
2.940000057,-0.611317851,17.78947368,2
2.948999882,-0.617663946,17.78947368,2
2.957999945,-0.624550318,17.78947368,2
2.967000008,-0.631877513,17.78947368,2
2.976000071,-0.639528781,17.78947368,2
2.984999895,-0.647381158,17.78947368,2
2.993999958,-0.655304864,17.78947368,2
3.003000021,-0.66316884,17.78947368,2
3.012000084,-0.670851611,17.78947368,2
3.020999908,-0.678245522,17.78947368,2
3.029999971,-0.685255358,17.78947368,2
3.039000034,-0.691813168,17.78947368,2
3.048000097,-0.697874476,17.78947368,2
3.056999922,-0.703422305,17.78947368,2
3.065999985,-0.708470554,17.78947368,2
3.075000048,-0.713060098,17.78947368,2
3.084000111,-0.717260311,17.78947368,2
3.092999935,-0.7211647,17.78947368,2
3.101999998,-0.724890888,17.78947368,2
3.111000061,-0.728568125,17.78947368,2
3.119999886,-0.732338512,17.78947368,2
3.128999949,-0.736350541,17.78947368,2
3.138000011,-0.740749692,17.78947368,2
3.147000074,-0.745674193,17.78947368,2
3.155999899,-0.751252568,17.78947368,2
3.164999962,-0.757590331,17.78947368,2
3.174000025,-0.764775582,17.78947368,2
3.183000088,-0.772870052,17.78947368,2
3.191999912,-0.78190601,17.78947368,2
3.200999975,-0.791892339,17.78947368,2
3.210000038,-0.802805089,17.78947368,2
3.219000101,-0.81459884,17.78947368,2
3.227999926,-0.827204425,17.78947368,2
3.236999989,-0.840536701,17.78947368,2
3.246000051,-0.854497663,17.78947368,2
3.255000114,-0.868986159,17.78947368,2
3.263999939,-0.883903342,17.78947368,2
3.273000002,-0.899160697,17.78947368,2
3.282000065,-0.914689039,17.78947368,2
3.290999889,-0.930445386,17.78947368,2
3.299999952,-0.946423443,17.78947368,2
3.309000015,-0.962654495,17.78947368,2
3.318000078,-0.979214424,17.78947368,2
3.326999903,-0.996227777,17.78947368,2
3.335999966,-1.013870233,17.78947368,2
3.345000029,-1.032365003,17.78947368,2
3.354000092,-1.05197866,17.78947368,2
3.362999916,-1.073022873,17.78947368,2
3.371999979,-1.095843018,17.78947368,2
3.381000042,-1.120810485,17.78947368,2
3.390000105,-1.148314604,17.78947368,2
3.398999929,-1.178749665,17.78947368,2
3.407999992,-1.212507175,17.78947368,2
3.417000055,-1.249957999,17.78947368,2
3.426000118,-1.29144325,17.78947368,2
3.434999943,-1.337260102,17.78947368,2
3.444000006,-1.38765311,17.78947368,2
3.453000069,-1.442792484,17.78947368,2
3.461999893,-1.502771804,17.78947368,2
3.470999956,-1.567597169,17.78947368,2
3.480000019,-1.637171541,17.78947368,2
3.489000082,-1.711295366,17.78947368,2
3.497999907,-1.789652642,17.78947368,2
3.506999969,-1.871819569,17.78947368,2
3.516000032,-1.957259639,17.78947368,2
3.525000095,-2.045333182,17.78947368,2
3.53399992,-2.13530298,17.78947368,2
3.542999983,-2.2263521,17.78947368,2
3.552000046,-2.317610675,17.78947368,2
3.561000109,-2.408179743,17.78947368,2
3.569999933,-2.497159714,17.78947368,2
3.578999996,-2.583688316,17.78947368,2
3.588000059,-2.666990969,17.78947368,2
3.596999884,-2.746404448,17.78947368,2
3.605999947,-2.821435984,17.78947368,2
3.61500001,-2.891781698,17.78947368,2
3.624000072,-2.957370801,17.78947368,2
3.632999897,-3.018382211,17.78947368,2
3.64199996,-3.075260092,17.78947368,2
3.651000023,-3.128710928,17.78947368,2
3.660000086,-3.179704492,17.78947368,2
3.66899991,-3.229457759,17.78947368,2
3.677999973,-3.279396758,17.78947368,2
3.687000036,-3.331149811,17.78947368,2
3.696000099,-3.386503677,17.78947368,2
3.704999924,-3.447375223,17.78947368,2
3.713999987,-3.515787878,17.78947368,2
3.72300005,-3.593841245,17.78947368,2
3.732000113,-3.683696633,17.78947368,2
3.740999937,-3.787559423,17.78947368,2
3.75,-3.907674153,17.78947368,2
3.759000063,-4.046322157,17.78947368,2
3.767999887,-4.205837903,17.78947368,2
3.77699995,-4.388607701,17.78947368,2
3.786000013,-4.597103366,17.78947368,2
3.795000076,-4.833909832,17.78947368,2
3.803999901,-5.101769402,17.78947368,2
3.812999964,-5.403632244,17.78947368,2
3.822000027,-5.742735759,17.78947368,2
3.83100009,-6.122690521,17.78947368,2
3.839999914,-6.547608165,17.78947368,2
3.848999977,-7.022256787,17.78947368,2
3.85800004,-7.552276177,17.78947368,2
3.867000103,-8.144468551,17.78947368,2
3.875999928,-8.80719255,17.78947368,2
3.88499999,-9.550926956,17.78947368,2
3.894000053,-10.38905721,17.78947368,2
3.903000116,-11.33902256,17.78947368,2
3.911999941,-12.42397276,17.78947368,2
3.921000004,-13.67511384,17.78947368,2
3.930000067,-15.13463343,17.78947368,2
3.938999891,-16.85743589,17.78947368,2
3.947999954,-18.90111953,17.78947368,2
3.957000017,-21.25061543,17.78947368,2
3.96600008,-23.46912144,17.78947368,2
3.974999905,-24.11945766,17.78947368,2
3.983999968,-22.53247603,17.78947368,2
3.993000031,-20.19715432,17.78947368,2
4.001999855,-18.0400869,17.78947368,2
4.011000156,-16.2149063,17.78947368,2
4.019999981,-14.68165626,17.78947368,2
4.028999805,-13.38049234,17.78947368,2
4.038000107,-12.26223634,17.78947368,2
4.046999931,-11.29003719,17.78947368,2
4.056000233,-10.43658306,17.78947368,2
4.065000057,-9.681400843,17.78947368,2
4.073999882,-9.00888577,17.78947368,2
4.083000183,-8.406904854,17.78947368,2
4.092000008,-7.865862935,17.78947368,2
4.100999832,-7.378030339,17.78947368,2
4.110000134,-6.937079381,17.78947368,2
4.118999958,-6.537747948,17.78947368,2
4.127999783,-6.17559443,17.78947368,2
4.137000084,-5.846810587,17.78947368,2
4.145999908,-5.548091451,17.78947368,2
4.15500021,-5.276525045,17.78947368,2
4.164000034,-5.029518486,17.78947368,2
4.172999859,-4.804733311,17.78947368,2
4.18200016,-4.600041746,17.78947368,2
4.190999985,-4.413485645,17.78947368,2
4.199999809,-4.243257237,17.78947368,2
4.209000111,-4.08768029,17.78947368,2
4.217999935,-3.94519235,17.78947368,2
4.227000237,-3.814337142,17.78947368,2
4.236000061,-3.693765931,17.78947368,2
4.244999886,-3.582231805,17.78947368,2
4.254000187,-3.478587467,17.78947368,2
4.263000011,-3.3817916,17.78947368,2
4.271999836,-3.290911037,17.78947368,2
4.281000137,-3.205117408,17.78947368,2
4.289999962,-3.123691464,17.78947368,2
4.298999786,-3.046021862,17.78947368,2
4.308000088,-2.971605325,17.78947368,2
4.316999912,-2.900038166,17.78947368,2
4.326000214,-2.831013119,17.78947368,2
4.335000038,-2.764310366,17.78947368,2
4.343999863,-2.699788978,17.78947368,2
4.353000164,-2.637375895,17.78947368,2
4.361999989,-2.577054679,17.78947368,2
4.370999813,-2.518856329,17.78947368,2
4.380000114,-2.462837208,17.78947368,2
4.388999939,-2.409080357,17.78947368,2
4.397999763,-2.35767017,17.78947368,2
4.407000065,-2.308698271,17.78947368,2
4.415999889,-2.26223816,17.78947368,2
4.425000191,-2.218348267,17.78947368,2
4.434000015,-2.177059849,17.78947368,2
4.44299984,-2.138375794,17.78947368,2
4.452000141,-2.102265001,17.78947368,2
4.460999966,-2.068665439,17.78947368,2
4.46999979,-2.037476026,17.78947368,2
4.479000092,-2.00856829,17.78947368,2
4.487999916,-1.98177752,17.78947368,2
4.497000217,-1.956922228,17.78947368,2
4.506000042,-1.933791082,17.78947368,2
4.514999866,-1.912162729,17.78947368,2
4.524000168,-1.891804966,17.78947368,2
4.532999992,-1.87248619,17.78947368,2
4.541999817,-1.853976955,17.78947368,2
4.551000118,-1.836060067,17.78947368,2
4.559999943,-1.818534509,17.78947368,2
4.568999767,-1.801224724,17.78947368,2
4.578000069,-1.783977763,17.78947368,2
4.586999893,-1.766675569,17.78947368,2
4.596000195,-1.749232848,17.78947368,2
4.605000019,-1.731594389,17.78947368,2
4.613999844,-1.713742855,17.78947368,2
4.623000145,-1.695693364,17.78947368,2
4.631999969,-1.677485225,17.78947368,2
4.640999794,-1.659191238,17.78947368,2
4.650000095,-1.640899641,17.78947368,2
4.65899992,-1.622720762,17.78947368,2
4.668000221,-1.604770414,17.78947368,2
4.677000046,-1.587172442,17.78947368,2
4.68599987,-1.570050968,17.78947368,2
4.695000172,-1.55352331,17.78947368,2
4.703999996,-1.53769779,17.78947368,2
4.712999821,-1.522664855,17.78947368,2
4.722000122,-1.508496386,17.78947368,2
4.730999947,-1.495249673,17.78947368,2
4.739999771,-1.482950195,17.78947368,2
4.749000072,-1.471602868,17.78947368,2
4.757999897,-1.461189079,17.78947368,2
4.767000198,-1.451667084,17.78947368,2
4.776000023,-1.442973563,17.78947368,2
4.784999847,-1.435021873,17.78947368,2
4.794000149,-1.427717616,17.78947368,2
4.802999973,-1.420947247,17.78947368,2
4.811999798,-1.414591991,17.78947368,2
4.821000099,-1.408528574,17.78947368,2
4.829999924,-1.402633119,17.78947368,2
4.839000225,-1.39679147,17.78947368,2
4.84800005,-1.39089104,17.78947368,2
4.856999874,-1.38484168,17.78947368,2
4.866000175,-1.378560047,17.78947368,2
4.875,-1.371987892,17.78947368,2
4.883999825,-1.365087547,17.78947368,2
4.893000126,-1.35783625,17.78947368,2
4.90199995,-1.350241919,17.78947368,2
4.910999775,-1.342327426,17.78947368,2
4.920000076,-1.3341395,17.78947368,2
4.928999901,-1.325739685,17.78947368,2
4.938000202,-1.317206827,17.78947368,2
4.947000027,-1.3086291,17.78947368,2
4.955999851,-1.300102469,17.78947368,2
4.965000153,-1.291730169,17.78947368,2
4.973999977,-1.283611983,17.78947368,2
4.982999802,-1.275843941,17.78947368,2
4.992000103,-1.268518849,17.78947368,2
5.000999928,-1.261709101,17.78947368,2
5.010000229,-1.255481926,17.78947368,2
5.019000053,-1.249887281,17.78947368,2
5.027999878,-1.244952946,17.78947368,2
5.037000179,-1.240688989,17.78947368,2
5.046000004,-1.237088424,17.78947368,2
5.054999828,-1.234124069,17.78947368,2
5.06400013,-1.23174813,17.78947368,2
5.072999954,-1.229900453,17.78947368,2
5.081999779,-1.228501857,17.78947368,2
5.09100008,-1.227470014,17.78947368,2
5.099999905,-1.226701923,17.78947368,2
5.109000206,-1.22610226,17.78947368,2
5.118000031,-1.225568632,17.78947368,2
5.126999855,-1.225000069,17.78947368,2
5.136000156,-1.224309187,17.78947368,2
5.144999981,-1.223410693,17.78947368,2
5.153999805,-1.22224157,17.78947368,2
5.163000107,-1.220748314,17.78947368,2
5.171999931,-1.218900947,17.78947368,2
5.181000233,-1.216687861,17.78947368,2
5.190000057,-1.214121004,17.78947368,2
5.198999882,-1.211232809,17.78947368,2
5.208000183,-1.208077784,17.78947368,2
5.217000008,-1.204731152,17.78947368,2
5.225999832,-1.201283749,17.78947368,2
5.235000134,-1.197844774,17.78947368,2
5.243999958,-1.194536077,17.78947368,2
5.252999783,-1.191483433,17.78947368,2
5.262000084,-1.188822836,17.78947368,2
5.270999908,-1.186688814,17.78947368,2
5.28000021,-1.185209915,17.78947368,2
5.289000034,-1.18450947,17.78947368,2
5.297999859,-1.184698697,17.78947368,2
5.30700016,-1.18587206,17.78947368,2
5.315999985,-1.188107678,17.78947368,2
5.324999809,-1.19145816,17.78947368,2
5.334000111,-1.195955775,17.78947368,2
5.342999935,-1.201605994,17.78947368,2
5.352000237,-1.208385611,17.78947368,2
5.361000061,-1.216247808,17.78947368,2
5.369999886,-1.225116718,17.78947368,2
5.379000187,-1.234890537,17.78947368,2
5.388000011,-1.245443813,17.78947368,2
5.396999836,-1.256627108,17.78947368,2
5.406000137,-1.268275477,17.78947368,2
5.414999962,-1.280203558,17.78947368,2
5.423999786,-1.292218871,17.78947368,2
5.433000088,-1.304115629,17.78947368,2
5.441999912,-1.31569149,17.78947368,2
5.451000214,-1.326742558,17.78947368,2
5.460000038,-1.337073444,17.78947368,2
5.468999863,-1.346499754,17.78947368,2
5.478000164,-1.354855395,17.78947368,2
5.486999989,-1.361997084,17.78947368,2
5.495999813,-1.367803899,17.78947368,2
5.505000114,-1.372184567,17.78947368,2
5.513999939,-1.375080657,17.78947368,2
5.522999763,-1.376464092,17.78947368,2
5.532000065,-1.376342979,17.78947368,2
5.540999889,-1.374756202,17.78947368,2
5.550000191,-1.371774643,17.78947368,2
5.559000015,-1.367501724,17.78947368,2
5.56799984,-1.362062556,17.78947368,2
5.577000141,-1.35560946,17.78947368,2
5.585999966,-1.348312129,17.78947368,2
5.59499979,-1.340354151,17.78947368,2
5.604000092,-1.331928583,17.78947368,2
5.612999916,-1.323233614,17.78947368,2
5.622000217,-1.31446601,17.78947368,2
5.631000042,-1.305817465,17.78947368,2
5.639999866,-1.297473136,17.78947368,2
5.649000168,-1.289600515,17.78947368,2
5.657999992,-1.282356254,17.78947368,2
5.666999817,-1.275873251,17.78947368,2
5.676000118,-1.270265999,17.78947368,2
5.684999943,-1.265627035,17.78947368,2
5.693999767,-1.262025352,17.78947368,2
5.703000069,-1.259506461,17.78947368,2
5.711999893,-1.258092001,17.78947368,2
5.721000195,-1.257783245,17.78947368,2
5.730000019,-1.258561112,17.78947368,2
5.738999844,-1.26038642,17.78947368,2
5.748000145,-1.263204053,17.78947368,2
5.756999969,-1.266945881,17.78947368,2
5.765999794,-1.271531563,17.78947368,2
5.775000095,-1.276871141,17.78947368,2
5.78399992,-1.282873613,17.78947368,2
5.793000221,-1.289441398,17.78947368,2
5.802000046,-1.296479159,17.78947368,2
5.81099987,-1.30389555,17.78947368,2
5.820000172,-1.311604032,17.78947368,2
5.828999996,-1.319528884,17.78947368,2
5.837999821,-1.327600142,17.78947368,2
5.847000122,-1.335761912,17.78947368,2
5.855999947,-1.343973623,17.78947368,2
5.864999771,-1.352202314,17.78947368,2
5.874000072,-1.360433091,17.78947368,2
5.882999897,-1.368662483,17.78947368,2
5.892000198,-1.376899723,17.78947368,2
5.901000023,-1.385164712,17.78947368,2
5.909999847,-1.393487062,17.78947368,2
5.919000149,-1.401908813,17.78947368,2
5.927999973,-1.410469113,17.78947368,2
5.936999798,-1.419222267,17.78947368,2
5.946000099,-1.428216092,17.78947368,2
5.954999924,-1.437502892,17.78947368,2
5.964000225,-1.447131629,17.78947368,2
5.97300005,-1.457149166,17.78947368,2
5.981999874,-1.467596654,17.78947368,2
5.991000175,-1.478507858,17.78947368,2
6,-1.489911273,17.78947368,2
6.008999825,-1.501826001,17.78947368,2
6.018000126,-1.51426496,17.78947368,2
6.02699995,-1.527229457,17.78947368,2
6.035999775,-1.540715709,17.78947368,2
6.045000076,-1.554713444,17.78947368,2
6.053999901,-1.569203503,17.78947368,2
6.063000202,-1.584164287,17.78947368,2
6.072000027,-1.599568375,17.78947368,2
6.080999851,-1.615389223,17.78947368,2
6.090000153,-1.631596308,17.78947368,2
6.098999977,-1.648162718,17.78947368,2
6.107999802,-1.665060258,17.78947368,2
6.117000103,-1.682269817,17.78947368,2
6.125999928,-1.699773069,17.78947368,2
6.135000229,-1.717559349,17.78947368,2
6.144000053,-1.735624251,17.78947368,2
6.152999878,-1.753972407,17.78947368,2
6.162000179,-1.77261542,17.78947368,2
6.171000004,-1.791570326,17.78947368,2
6.179999828,-1.810866075,17.78947368,2
6.18900013,-1.830533646,17.78947368,2
6.197999954,-1.850612835,17.78947368,2
6.206999779,-1.871147752,17.78947368,2
6.21600008,-1.892186247,17.78947368,2
6.224999905,-1.913777479,17.78947368,2
6.234000206,-1.935972089,17.78947368,2
6.243000031,-1.958821088,17.78947368,2
6.251999855,-1.982372708,17.78947368,2
6.261000156,-2.006672428,17.78947368,2
6.269999981,-2.031763464,17.78947368,2
6.278999805,-2.057678697,17.78947368,2
6.288000107,-2.084453136,17.78947368,2
6.296999931,-2.112110221,17.78947368,2
6.306000233,-2.140668696,17.78947368,2
6.315000057,-2.170141626,17.78947368,2
6.323999882,-2.200537053,17.78947368,2
6.333000183,-2.231856457,17.78947368,2
6.342000008,-2.264099022,17.78947368,2
6.350999832,-2.297259081,17.78947368,2
6.360000134,-2.331333437,17.78947368,2
6.368999958,-2.366313267,17.78947368,2
6.377999783,-2.402196067,17.78947368,2
6.387000084,-2.438978322,17.78947368,2
6.395999908,-2.476663908,17.78947368,2
6.40500021,-2.515261281,17.78947368,2
6.414000034,-2.554785485,17.78947368,2
6.422999859,-2.59526045,17.78947368,2
6.43200016,-2.636718924,17.78947368,2
6.440999985,-2.679201023,17.78947368,2
6.449999809,-2.72275971,17.78947368,2
6.459000111,-2.767454243,17.78947368,2
6.467999935,-2.813357034,17.78947368,2
6.477000237,-2.860545359,17.78947368,2
6.486000061,-2.909105525,17.78947368,2
6.494999886,-2.959131909,17.78947368,2
6.504000187,-3.010720687,17.78947368,2
6.513000011,-3.06397531,17.78947368,2
6.521999836,-3.118998594,17.78947368,2
6.531000137,-3.175898171,17.78947368,2
6.539999962,-3.234775733,17.78947368,2
6.548999786,-3.295734898,17.78947368,2
6.558000088,-3.358873296,17.78947368,2
6.566999912,-3.424285685,17.78947368,2
6.576000214,-3.492063319,17.78947368,2
6.585000038,-3.562288362,17.78947368,2
6.593999863,-3.635039199,17.78947368,2
6.603000164,-3.71038949,17.78947368,2
6.611999989,-3.788407563,17.78947368,2
6.620999813,-3.869157973,17.78947368,2
6.630000114,-3.952703704,17.78947368,2
6.638999939,-4.039104859,17.78947368,2
6.647999763,-4.128427613,17.78947368,2
6.657000065,-4.220735013,17.78947368,2
6.665999889,-4.316100857,17.78947368,2
6.675000191,-4.414605473,17.78947368,2
6.684000015,-4.516341985,17.78947368,2
6.69299984,-4.621412191,17.78947368,2
6.702000141,-4.72993994,17.78947368,2
6.710999966,-4.842060243,17.78947368,2
6.71999979,-4.957935728,17.78947368,2
6.729000092,-5.077744628,17.78947368,2
6.737999916,-5.201688387,17.78947368,2
6.747000217,-5.329998156,17.78947368,2
6.756000042,-5.462920136,17.78947368,2
6.764999866,-5.600732686,17.78947368,2
6.774000168,-5.743735591,17.78947368,2
6.782999992,-5.892249876,17.78947368,2
6.791999817,-6.046621561,17.78947368,2
6.801000118,-6.207214231,17.78947368,2
6.809999943,-6.374415681,17.78947368,2
6.818999767,-6.54862656,17.78947368,2
6.828000069,-6.730267189,17.78947368,2
6.836999893,-6.919771184,17.78947368,2
6.846000195,-7.117584456,17.78947368,2
6.855000019,-7.32417007,17.78947368,2
6.863999844,-7.539999901,17.78947368,2
6.873000145,-7.765559743,17.78947368,2
6.881999969,-8.001347454,17.78947368,2
6.890999794,-8.24788119,17.78947368,2
6.900000095,-8.505692245,17.78947368,2
6.90899992,-8.775339809,17.78947368,2
6.918000221,-9.057406167,17.78947368,2
6.927000046,-9.352515596,17.78947368,2
6.93599987,-9.661332335,17.78947368,2
6.945000172,-9.984579558,17.78947368,2
6.953999996,-10.32305111,17.78947368,2
6.962999821,-10.67762431,17.78947368,2
6.972000122,-11.04928599,17.78947368,2
6.980999947,-11.43915135,17.78947368,2
6.989999771,-11.84849348,17.78947368,2
6.999000072,-12.27877586,17.78947368,2
7.007999897,-12.73169405,17.78947368,2
7.017000198,-13.20922,17.78947368,2
7.026000023,-13.71366297,17.78947368,2
7.034999847,-14.24773513,17.78947368,2
7.044000149,-14.81463446,17.78947368,2
7.052999973,-15.41814566,17.78947368,2
7.061999798,-16.06276251,17.78947368,2
7.071000099,-16.75382714,17.78947368,2
7.079999924,-17.49770498,17.78947368,2
7.089000225,-18.30194397,17.78947368,2
7.09800005,-19.17544257,17.78947368,2
7.106999874,-20.12843251,17.78947368,2
7.116000175,-21.17210867,17.78947368,2
7.125,-22.31710901,17.78947368,2
7.133999825,-23.56927858,17.78947368,2
7.143000126,-24.9186777,17.78947368,2
7.15199995,-26.3137783,17.78947368,2
7.160999775,-27.61202717,17.78947368,2
7.170000076,-28.53319782,17.78947368,2
7.178999901,-28.75274494,17.78947368,2
7.188000202,-28.2005223,17.78947368,2
7.197000027,-27.14534356,17.78947368,2
7.205999851,-25.90921308,17.78947368,2
7.215000153,-24.6840069,17.78947368,2
7.223999977,-23.54876379,17.78947368,2
7.232999802,-22.525585,17.78947368,2
7.242000103,-21.61355394,17.78947368,2
7.250999928,-20.80396722,17.78947368,2
7.260000229,-20.08640399,17.78947368,2
7.269000053,-19.45095257,17.78947368,2
7.277999878,-18.88888487,17.78947368,2
7.287000179,-18.39273677,17.78947368,2
7.296000004,-17.95618413,17.78947368,2
7.304999828,-17.57385844,17.78947368,2
7.31400013,-17.24115494,17.78947368,2
7.322999954,-16.95405768,17.78947368,2
7.331999779,-16.70898679,17.78947368,2
7.34100008,-16.50264919,17.78947368,2
7.349999905,-16.33191679,17.78947368,2
7.359000206,-16.19369333,17.78947368,2
7.368000031,-16.08479483,17.78947368,2
7.376999855,-16.00183299,17.78947368,2
7.386000156,-15.94109395,17.78947368,2
7.394999981,-15.89842913,17.78947368,2
7.403999805,-15.86916224,17.78947368,2
7.413000107,-15.84802526,17.78947368,2
7.421999931,-15.82914767,17.78947368,2
7.431000233,-15.80612105,17.78947368,2
7.440000057,-15.77217166,17.78947368,2
7.448999882,-15.72044163,17.78947368,2
7.458000183,-15.64440631,17.78947368,2
7.467000008,-15.53835114,17.78947368,2
7.475999832,-15.39789048,17.78947368,2
7.485000134,-15.22038927,17.78947368,2
7.493999958,-15.00522549,17.78947368,2
7.502999783,-14.75381068,17.78947368,2
7.512000084,-14.4693761,17.78947368,2
7.520999908,-14.15656213,17.78947368,2
7.53000021,-13.82091627,17.78947368,2
7.539000034,-13.46837326,17.78947368,2
7.547999859,-13.10482573,17.78947368,2
7.55700016,-12.73578581,17.78947368,2
7.565999985,-12.36618161,17.78947368,2
7.574999809,-12.00025299,17.78947368,2
7.584000111,-11.64153164,17.78947368,2
7.592999935,-11.29287113,17.78947368,2
7.602000237,-10.95651131,17.78947368,2
7.611000061,-10.63416318,17.78947368,2
7.619999886,-10.3270768,17.78947368,2
7.629000187,-10.03613204,17.78947368,2
7.638000011,-9.761898072,17.78947368,2
7.646999836,-9.504693554,17.78947368,2
7.656000137,-9.264642113,17.78947368,2
7.664999962,-9.041706046,17.78947368,2
7.673999786,-8.835722249,17.78947368,2
7.683000088,-8.646429358,17.78947368,2
7.691999912,-8.473486818,17.78947368,2
7.701000214,-8.316489239,17.78947368,2
7.710000038,-8.174985001,17.78947368,2
7.718999863,-8.048476042,17.78947368,2
7.728000164,-7.936432713,17.78947368,2
7.736999989,-7.838295281,17.78947368,2
7.745999813,-7.753481881,17.78947368,2
7.755000114,-7.681386643,17.78947368,2
7.763999939,-7.621390675,17.78947368,2
7.772999763,-7.572857735,17.78947368,2
7.782000065,-7.535145908,17.78947368,2
7.790999889,-7.507603411,17.78947368,2
7.800000191,-7.489583018,17.78947368,2
7.809000015,-7.48043896,17.78947368,2
7.81799984,-7.479538718,17.78947368,2
7.827000141,-7.486269656,17.78947368,2
7.835999966,-7.500046206,17.78947368,2
7.84499979,-7.520318818,17.78947368,2
7.854000092,-7.546580524,17.78947368,2
7.862999916,-7.57837754,17.78947368,2
